,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2022-10-19 00:00:00,1666137600000.0,5.115e-05,0.00377325,5.115e-05,0.00038296,4279919.16,1666223999999.0,1817.63219148,94164.0,2018463.02,852.32308983,0.0
2022-10-20 00:00:00,1666224000000.0,0.00038153,0.00040484,0.00036439,0.00038654,1015220.06,1666310399999.0,390.33611817,23859.0,488035.04,188.09259721,0.0
2022-10-21 00:00:00,1666310400000.0,0.0003868,0.000403,0.0003699,0.00039101,849245.88,1666396799999.0,328.51223614,15207.0,418302.44,162.17009311,0.0
2022-10-22 00:00:00,1666396800000.0,0.00039146,0.00048488,0.00038372,0.00046604,1190825.31,1666483199999.0,520.42786676,32276.0,613341.04,267.11740474,0.0
2022-10-23 00:00:00,1666483200000.0,0.00046651,0.00053698,0.00046266,0.00050041,1794789.5,1666569599999.0,895.2447272,48902.0,881036.5,439.89723564,0.0
2022-10-24 00:00:00,1666569600000.0,0.00049969,0.00088888,0.0004782,0.00049307,1218369.24,1666655999999.0,606.74593302,27147.0,637591.4,319.30958161,0.0
2022-10-25 00:00:00,1666656000000.0,0.00049287,0.00049516,0.00042292,0.00043725,2609951.34,1666742399999.0,1205.73515179,64145.0,1256285.57,581.88559556,0.0
2022-10-26 00:00:00,1666742400000.0,0.00043766,0.00045836,0.00041663,0.00044268,1959802.75,1666828799999.0,854.42084353,40084.0,1032166.1,451.19894865,0.0
2022-10-27 00:00:00,1666828800000.0,0.00044205,0.0004667,0.00042482,0.00042891,1192362.26,1666915199999.0,532.32126779,30348.0,544078.37,243.20270212,0.0
2022-10-28 00:00:00,1666915200000.0,0.00042879,0.00043459,0.00039266,0.00039731,1208058.73,1667001599999.0,488.7434637,30306.0,539434.91,218.32164267,0.0
2022-10-29 00:00:00,1667001600000.0,0.00039719,0.00040455,0.00036516,0.00038217,1516573.34,1667087999999.0,587.38091722,35013.0,748482.09,290.26198459,0.0
2022-10-30 00:00:00,1667088000000.0,0.00038266,0.00040301,0.00036655,0.00037859,1000740.26,1667174399999.0,382.95622558,25784.0,524364.28,200.69953191,0.0
2022-10-31 00:00:00,1667174400000.0,0.000378,0.0003995,0.00037543,0.00038709,794289.6,1667260799999.0,306.77167768,18714.0,405154.86,156.53397787,0.0
2022-11-01 00:00:00,1667260800000.0,0.0003874,0.00040626,0.00038159,0.0003998,484354.51,1667347199999.0,190.48851368,13307.0,257212.98,101.1837824,0.0
2022-11-02 00:00:00,1667347200000.0,0.00040021,0.0004006,0.00034759,0.0003662,686344.58,1667433599999.0,253.46552091,19326.0,315131.97,116.24242813,0.0
2022-11-03 00:00:00,1667433600000.0,0.00036567,0.00037158,0.0003555,0.00035796,227346.51,1667519999999.0,82.94372289,6024.0,110989.11,40.52822453,0.0
2022-11-04 00:00:00,1667520000000.0,0.00035798,0.00036867,0.00034988,0.00036205,445829.11,1667606399999.0,160.28177298,20144.0,257232.1,92.68945154,0.0
2022-11-05 00:00:00,1667606400000.0,0.0003628,0.00037553,0.00035446,0.00035797,529341.71,1667692799999.0,191.84292054,18177.0,237811.54,86.32416253,0.0
2022-11-06 00:00:00,1667692800000.0,0.00035779,0.00038851,0.00034115,0.0003498,654684.2,1667779199999.0,241.79497359,20694.0,310936.21,115.14725205,0.0
2022-11-07 00:00:00,1667779200000.0,0.00034964,0.00035433,0.00032952,0.00033994,416762.06,1667865599999.0,143.01182835,11392.0,212486.14,72.87780688,0.0
2022-11-08 00:00:00,1667865600000.0,0.00034002,0.00034046,0.00025119,0.00028983,1665550.54,1667951999999.0,499.06292648,36089.0,789270.62,238.2861035,0.0
