,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2022-01-01 00:00:00,1640995200000.0,0.000801,0.000802,0.000801,0.000802,434.3,1640996099999.0,0.3478944,9.0,434.3,0.3478944,0.0
2022-01-01 00:15:00,1640996100000.0,0.000802,0.000802,0.000802,0.000802,422.5,1640996999999.0,0.338845,4.0,422.5,0.338845,0.0
2022-01-01 00:30:00,1640997000000.0,0.000802,0.000802,0.000802,0.000802,0.0,1640997899999.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 00:45:00,1640997900000.0,0.000804,0.000804,0.000804,0.000804,135.0,1640998799999.0,0.10854,1.0,135.0,0.10854,0.0
2022-01-01 01:00:00,1640998800000.0,0.000802,0.000802,0.000802,0.000802,500.0,1640999699999.0,0.401,1.0,0.0,0.0,0.0
2022-01-01 01:15:00,1640999700000.0,0.000802,0.000802,0.000802,0.000802,0.0,1641000599999.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 01:30:00,1641000600000.0,0.000801,0.000801,0.000801,0.000801,500.0,1641001499999.0,0.4005,1.0,0.0,0.0,0.0
2022-01-01 01:45:00,1641001500000.0,0.000801,0.000801,0.000801,0.000801,790.2,1641002399999.0,0.6329502,7.0,790.2,0.6329502,0.0
2022-01-01 02:00:00,1641002400000.0,0.000802,0.000802,0.000802,0.000802,74.8,1641003299999.0,0.0599896,3.0,74.8,0.0599896,0.0
2022-01-01 02:15:00,1641003300000.0,0.000801,0.000801,0.0008,0.0008,611.5,1641004199999.0,0.4892473,8.0,0.0,0.0,0.0
2022-01-01 02:30:00,1641004200000.0,0.000799,0.0008,0.000799,0.0008,808.6,1641005099999.0,0.6465714,2.0,0.0,0.0,0.0
2022-01-01 02:45:00,1641005100000.0,0.0008,0.0008,0.0008,0.0008,0.0,1641005999999.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 03:00:00,1641006000000.0,0.000802,0.000802,0.000802,0.000802,710.3,1641006899999.0,0.5696606,13.0,710.3,0.5696606,0.0
2022-01-01 03:15:00,1641006900000.0,0.000802,0.000802,0.000802,0.000802,703.3,1641007799999.0,0.5640466,11.0,703.3,0.5640466,0.0
2022-01-01 03:30:00,1641007800000.0,0.000802,0.000802,0.000802,0.000802,504.2,1641008699999.0,0.4043684,4.0,504.2,0.4043684,0.0
2022-01-01 03:45:00,1641008700000.0,0.000803,0.000803,0.000803,0.000803,1049.4,1641009599999.0,0.8426682,7.0,1049.4,0.8426682,0.0
2022-01-01 04:00:00,1641009600000.0,0.000801,0.000801,0.000796,0.000796,1776.9,1641010499999.0,1.4217551,10.0,0.0,0.0,0.0
2022-01-01 04:15:00,1641010500000.0,0.000798,0.000798,0.000798,0.000798,824.8,1641011399999.0,0.6581904,10.0,824.8,0.6581904,0.0
2022-01-01 04:30:00,1641011400000.0,0.000799,0.0008,0.000799,0.0008,628.9,1641012299999.0,0.503045,11.0,628.9,0.503045,0.0
2022-01-01 04:45:00,1641012300000.0,0.0008,0.0008,0.0008,0.0008,209.8,1641013199999.0,0.16784,5.0,209.8,0.16784,0.0
2022-01-01 05:00:00,1641013200000.0,0.0008,0.0008,0.0008,0.0008,192.2,1641014099999.0,0.15376,1.0,192.2,0.15376,0.0
2022-01-01 05:15:00,1641014100000.0,0.0008,0.000802,0.0008,0.000802,620.5,1641014999999.0,0.4972749,11.0,620.5,0.4972749,0.0
2022-01-01 05:30:00,1641015000000.0,0.000801,0.000801,0.000801,0.000801,62.2,1641015899999.0,0.0498222,1.0,62.2,0.0498222,0.0
2022-01-01 05:45:00,1641015900000.0,0.000802,0.000802,0.000801,0.000801,726.8,1641016799999.0,0.5828187,6.0,651.9,0.5228238,0.0
2022-01-01 06:00:00,1641016800000.0,0.000802,0.000803,0.000802,0.000803,582.1,1641017699999.0,0.4674083,3.0,582.1,0.4674083,0.0
2022-01-01 06:15:00,1641017700000.0,0.000801,0.000801,0.000801,0.000801,1520.6,1641018599999.0,1.2180006,8.0,0.0,0.0,0.0
2022-01-01 06:30:00,1641018600000.0,0.000801,0.000801,0.000801,0.000801,993.9,1641019499999.0,0.7961139,14.0,0.0,0.0,0.0
2022-01-01 06:45:00,1641019500000.0,0.000803,0.000803,0.000803,0.000803,262.9,1641020399999.0,0.2111087,1.0,262.9,0.2111087,0.0
2022-01-01 07:00:00,1641020400000.0,0.000803,0.000803,0.000802,0.000802,267.0,1641021299999.0,0.2143262,2.0,192.2,0.1543366,0.0
2022-01-01 07:15:00,1641021300000.0,0.000802,0.000802,0.000802,0.000802,10.2,1641022199999.0,0.0081804,1.0,10.2,0.0081804,0.0
2022-01-01 07:30:00,1641022200000.0,0.000802,0.000802,0.000802,0.000802,442.9,1641023099999.0,0.3552058,5.0,442.9,0.3552058,0.0
2022-01-01 07:45:00,1641023100000.0,0.000803,0.000807,0.000803,0.000807,2530.9,1641023999999.0,2.0386093,18.0,1832.6,1.4771295,0.0
2022-01-01 08:00:00,1641024000000.0,0.000809,0.000809,0.000807,0.000809,1017.8,1641024899999.0,0.8220716,6.0,353.5,0.2859815,0.0
2022-01-01 08:15:00,1641024900000.0,0.000809,0.000809,0.000809,0.000809,545.2,1641025799999.0,0.4410668,3.0,500.0,0.4045,0.0
2022-01-01 08:30:00,1641025800000.0,0.000809,0.000809,0.000809,0.000809,0.0,1641026699999.0,0.0,0.0,0.0,0.0,0.0
2022-01-01 08:45:00,1641026700000.0,0.000807,0.000807,0.000807,0.000807,139.6,1641027599999.0,0.1126572,7.0,0.0,0.0,0.0
2022-01-01 09:00:00,1641027600000.0,0.000807,0.000807,0.000806,0.000806,840.7,1641028499999.0,0.6781442,12.0,0.0,0.0,0.0
2022-01-01 09:15:00,1641028500000.0,0.000806,0.000806,0.000806,0.000806,381.6,1641029399999.0,0.3075696,13.0,0.0,0.0,0.0
2022-01-01 09:30:00,1641029400000.0,0.000806,0.000806,0.000805,0.000805,517.7,1641030299999.0,0.4168162,5.0,0.0,0.0,0.0
2022-01-01 09:45:00,1641030300000.0,0.000804,0.000804,0.000804,0.000804,450.0,1641031199999.0,0.3618,2.0,0.0,0.0,0.0
2022-01-01 10:00:00,1641031200000.0,0.000804,0.000804,0.000804,0.000804,350.0,1641032099999.0,0.2814,3.0,0.0,0.0,0.0
2022-01-01 10:15:00,1641032100000.0,0.000804,0.000804,0.000804,0.000804,0.0,1641032999999.0,0.0,0.0,0.0,0.0,0.0
