,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2022-01-01 00:00:00,1640995200000.0,0.000801,0.000804,0.000799,0.000803,7244.1,1641009599999.0,5.8062817,71.0,4824.0,3.868963,0.0
2022-01-01 04:00:00,1641009600000.0,0.000801,0.000807,0.000796,0.000807,11652.6,1641023999999.0,9.3434595,107.0,6513.2,5.2261256,0.0
2022-01-01 08:00:00,1641024000000.0,0.000809,0.000809,0.000804,0.000809,5776.6,1641038399999.0,4.6608341,64.0,2387.5,1.92979,0.0
2022-01-01 12:00:00,1641038400000.0,0.000807,0.000814,0.000806,0.000812,4367.4,1641052799999.0,3.5353291,40.0,2729.6,2.2122325,0.0
2022-01-01 16:00:00,1641052800000.0,0.000811,0.000811,0.000804,0.000806,5048.7,1641067199999.0,4.0781036,57.0,1762.6,1.4240028,0.0
2022-01-01 20:00:00,1641067200000.0,0.000809,0.000823,0.000804,0.000822,13814.0,1641081599999.0,11.2049359,93.0,9178.0,7.4488889,0.0
2022-01-02 00:00:00,1641081600000.0,0.000825,0.000835,0.000816,0.00083,8974.7,1641095999999.0,7.4175546,98.0,4217.4,3.487939,0.0
2022-01-02 04:00:00,1641096000000.0,0.000831,0.000838,0.000828,0.000836,4268.6,1641110399999.0,3.5604689,40.0,2200.0,1.8354289,0.0
2022-01-02 08:00:00,1641110400000.0,0.000837,0.000864,0.000828,0.000856,10733.9,1641124799999.0,9.0815953,139.0,4126.0,3.4883907,0.0
2022-01-02 12:00:00,1641124800000.0,0.000856,0.000868,0.000845,0.000845,9345.2,1641139199999.0,7.9885282,104.0,5574.5,4.7731653,0.0
2022-01-02 16:00:00,1641139200000.0,0.000845,0.000864,0.000839,0.000849,29935.4,1641153599999.0,25.4556929,256.0,10319.4,8.7801992,0.0
2022-01-02 20:00:00,1641153600000.0,0.000848,0.000855,0.000834,0.000836,10868.9,1641167999999.0,9.1591577,102.0,2108.9,1.7843662,0.0
2022-01-03 00:00:00,1641168000000.0,0.000836,0.000838,0.000826,0.000828,10694.1,1641182399999.0,8.8991465,103.0,5243.1,4.3664356,0.0
2022-01-03 04:00:00,1641182400000.0,0.000828,0.000833,0.000826,0.000828,11032.5,1641196799999.0,9.1568056,91.0,7186.2,5.9695588,0.0
2022-01-03 08:00:00,1641196800000.0,0.000827,0.000833,0.000824,0.000832,13751.8,1641211199999.0,11.3979513,93.0,8222.6,6.8255145,0.0
2022-01-03 12:00:00,1641211200000.0,0.000831,0.000864,0.000831,0.00086,13352.5,1641225599999.0,11.3104127,150.0,7570.7,6.3990805,0.0
2022-01-03 16:00:00,1641225600000.0,0.00086,0.00086,0.000848,0.000851,4217.9,1641239999999.0,3.5972333,55.0,1690.4,1.4456039,0.0
2022-01-03 20:00:00,1641240000000.0,0.000849,0.000864,0.000841,0.000864,12915.3,1641254399999.0,10.9597875,142.0,7837.9,6.6399235,0.0
