,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2022-03-25 12:00:00,1648209600000.0,0.0002198,0.001,0.0001972,0.0002448,291696.9,1648223999999.0,73.39506177,915.0,196367.0,50.43215762,0.0
2022-03-25 16:00:00,1648224000000.0,0.0002443,0.000287,0.0002415,0.0002471,81614.9,1648238399999.0,20.00384897,334.0,47048.0,11.55789389,0.0
2022-03-25 20:00:00,1648238400000.0,0.000247,0.00026,0.0002429,0.0002517,92045.5,1648252799999.0,22.8960582,514.0,45378.0,11.28707787,0.0
2022-03-26 00:00:00,1648252800000.0,0.0002532,0.0002718,0.0002473,0.0002593,165328.0,1648267199999.0,43.14519912,630.0,69251.2,18.06801102,0.0
2022-03-26 04:00:00,1648267200000.0,0.0002608,0.000277,0.0002528,0.0002546,99272.1,1648281599999.0,25.58433082,310.0,48117.3,12.41018555,0.0
2022-03-26 08:00:00,1648281600000.0,0.0002536,0.0002551,0.0002441,0.0002446,181473.0,1648295999999.0,45.42865476,314.0,38665.6,9.59636252,0.0
2022-03-26 12:00:00,1648296000000.0,0.0002449,0.0002508,0.0002428,0.0002482,71326.9,1648310399999.0,17.54676563,253.0,40530.2,9.97999973,0.0
2022-03-26 16:00:00,1648310400000.0,0.000248,0.000248,0.0002426,0.0002436,89911.6,1648324799999.0,22.09910578,157.0,11681.9,2.87215989,0.0
2022-03-26 20:00:00,1648324800000.0,0.0002435,0.0002444,0.0002387,0.0002434,66789.4,1648339199999.0,16.12321076,203.0,9721.9,2.35545362,0.0
2022-03-27 00:00:00,1648339200000.0,0.0002432,0.0002457,0.0002389,0.0002442,126634.5,1648353599999.0,30.7769642,239.0,71284.4,17.36947475,0.0
2022-03-27 04:00:00,1648353600000.0,0.0002443,0.000247,0.0002427,0.0002444,31806.0,1648367999999.0,7.77118891,99.0,17715.7,4.32015502,0.0
2022-03-27 08:00:00,1648368000000.0,0.0002439,0.0002577,0.0002436,0.0002454,61893.6,1648382399999.0,15.41690102,159.0,22220.5,5.56312852,0.0
2022-03-27 12:00:00,1648382400000.0,0.0002454,0.0002472,0.0002349,0.0002381,64062.9,1648396799999.0,15.42692559,223.0,23617.6,5.70402621,0.0
2022-03-27 16:00:00,1648396800000.0,0.0002395,0.0002401,0.0002338,0.0002368,42681.3,1648411199999.0,10.11722014,136.0,8135.1,1.93581886,0.0
2022-03-27 20:00:00,1648411200000.0,0.0002371,0.0002462,0.0002315,0.0002341,57332.4,1648425599999.0,13.57996675,260.0,43065.3,10.23366651,0.0
2022-03-28 00:00:00,1648425600000.0,0.0002343,0.0002487,0.0002323,0.000236,109701.6,1648439999999.0,26.06916253,302.0,79617.5,18.96661716,0.0
2022-03-28 04:00:00,1648440000000.0,0.0002341,0.0002779,0.0002331,0.0002732,191287.6,1648454399999.0,49.65698407,791.0,122196.7,31.53508557,0.0
2022-03-28 08:00:00,1648454400000.0,0.000274,0.0003246,0.0002729,0.0003052,427692.9,1648468799999.0,126.37496335,1406.0,254840.3,75.14649573,0.0
2022-03-28 12:00:00,1648468800000.0,0.0003052,0.0003164,0.000293,0.0003076,122693.3,1648483199999.0,37.0245201,760.0,62810.2,19.00051307,0.0
2022-03-28 16:00:00,1648483200000.0,0.0003069,0.000325,0.0003,0.0003145,305117.6,1648497599999.0,95.74568789,1330.0,124408.1,39.10975954,0.0
2022-03-28 20:00:00,1648497600000.0,0.0003153,0.0003438,0.0002864,0.0003389,222251.1,1648511999999.0,69.68466122,1006.0,115483.7,36.68747659,0.0
2022-03-29 00:00:00,1648512000000.0,0.0003404,0.000349,0.0003141,0.0003141,494496.7,1648526399999.0,166.7556997,1372.0,368559.0,125.2548741,0.0
2022-03-29 04:00:00,1648526400000.0,0.0003148,0.0003333,0.0003036,0.000311,157952.1,1648540799999.0,49.6920013,590.0,76286.9,24.26558118,0.0
2022-03-29 08:00:00,1648540800000.0,0.00031,0.0003392,0.0003087,0.0003344,368976.3,1648555199999.0,120.39789557,969.0,125933.8,41.06147765,0.0
2022-03-29 12:00:00,1648555200000.0,0.0003356,0.0003785,0.0003241,0.000356,1020037.6,1648569599999.0,348.03664414,1523.0,897863.4,306.88304359,0.0
2022-03-29 16:00:00,1648569600000.0,0.000356,0.0004605,0.0003501,0.0004267,1152860.5,1648583999999.0,476.74920088,3316.0,476621.7,197.91517232,0.0
2022-03-29 20:00:00,1648584000000.0,0.0004282,0.0006232,0.000426,0.0004944,1042373.2,1648598399999.0,530.06996382,4796.0,423052.0,218.26923045,0.0
2022-03-30 00:00:00,1648598400000.0,0.0004933,0.0005309,0.000478,0.0005258,1294154.4,1648612799999.0,644.61069877,3483.0,1121884.1,558.45984036,0.0
2022-03-30 04:00:00,1648612800000.0,0.0005219,0.0006738,0.0005137,0.0005933,5702942.3,1648627199999.0,3563.81258304,14285.0,4902304.0,3082.37864381,0.0
2022-03-30 08:00:00,1648627200000.0,0.0005917,0.0006208,0.0005532,0.000604,569774.5,1648641599999.0,330.63612388,3129.0,235064.3,136.52999001,0.0
2022-03-30 12:00:00,1648641600000.0,0.0006054,0.0006977,0.0005735,0.0006086,722773.4,1648655999999.0,462.06283986,4011.0,325179.3,207.96797784,0.0
2022-03-30 16:00:00,1648656000000.0,0.0006068,0.00064,0.0005711,0.0005968,435171.3,1648670399999.0,262.55978118,2675.0,232484.0,141.01901591,0.0
2022-03-30 20:00:00,1648670400000.0,0.0005942,0.0006291,0.0005734,0.0006017,260746.2,1648684799999.0,156.78629107,1850.0,127611.7,76.90154378,0.0
2022-03-31 00:00:00,1648684800000.0,0.0006031,0.0006123,0.0005412,0.0005515,193803.6,1648699199999.0,109.67257149,1599.0,96841.8,54.75552842,0.0
2022-03-31 04:00:00,1648699200000.0,0.000553,0.000572,0.000521,0.0005576,220960.3,1648713599999.0,120.7215892,1400.0,101905.0,55.92632184,0.0
2022-03-31 08:00:00,1648713600000.0,0.0005568,0.000694,0.0005502,0.0006871,393700.2,1648727999999.0,248.68752235,2278.0,244371.6,154.70131694,0.0
2022-03-31 12:00:00,1648728000000.0,0.0006885,0.0007483,0.0006446,0.0007085,838889.6,1648742399999.0,586.00494037,4693.0,419772.0,294.44530982,0.0
2022-03-31 16:00:00,1648742400000.0,0.0007086,0.0007292,0.00068,0.0007185,283340.4,1648756799999.0,200.47445237,1911.0,137025.5,97.29878522,0.0
2022-03-31 20:00:00,1648756800000.0,0.0007191,0.0008064,0.0007107,0.0007589,502392.5,1648771199999.0,386.31165604,3453.0,277718.3,213.93983303,0.0
2022-04-01 00:00:00,1648771200000.0,0.0007599,0.000814,0.0007251,0.0007916,305641.4,1648785599999.0,236.48615998,2651.0,149834.3,116.06679424,0.0
2022-04-01 04:00:00,1648785600000.0,0.0007916,0.0009267,0.0007908,0.0008898,832979.2,1648799999999.0,732.90858948,5119.0,475705.6,417.42304088,0.0
2022-04-01 08:00:00,1648800000000.0,0.00089,0.000959,0.0008581,0.000871,541820.4,1648814399999.0,493.11581097,4810.0,265789.0,241.46344067,0.0
2022-04-01 12:00:00,1648814400000.0,0.0008706,0.0008881,0.000827,0.0008569,480198.4,1648828799999.0,409.65818348,3240.0,195053.0,167.12873447,0.0
2022-04-01 16:00:00,1648828800000.0,0.0008567,0.0008788,0.0008264,0.0008501,234886.1,1648843199999.0,199.29655868,1811.0,96039.3,81.70521773,0.0
2022-04-01 20:00:00,1648843200000.0,0.0008501,0.0008897,0.0007657,0.000781,643168.3,1648857599999.0,535.08720693,3134.0,307234.4,251.19611656,0.0
2022-04-02 00:00:00,1648857600000.0,0.0007777,0.0008497,0.0007313,0.0008215,622576.6,1648871999999.0,486.56149369,2912.0,274914.0,214.64575405,0.0
2022-04-02 04:00:00,1648872000000.0,0.0008215,0.0008334,0.0007566,0.0007588,170360.2,1648886399999.0,135.58238673,1373.0,68739.8,54.82377253,0.0
2022-04-02 08:00:00,1648886400000.0,0.0007587,0.000802,0.0007449,0.000763,351584.8,1648900799999.0,270.62675223,1618.0,225652.0,173.91479514,0.0
2022-04-02 12:00:00,1648900800000.0,0.0007626,0.0007834,0.0006955,0.0007113,1066952.8,1648915199999.0,799.41764311,3918.0,812699.9,614.27591577,0.0
2022-04-02 16:00:00,1648915200000.0,0.0007113,0.0007271,0.0006985,0.0007047,282262.2,1648929599999.0,200.30533793,1622.0,173291.7,123.17891818,0.0
2022-04-02 20:00:00,1648929600000.0,0.000702,0.0007404,0.0006495,0.0006716,383816.8,1648943999999.0,264.65736757,2287.0,175842.2,122.41403674,0.0
2022-04-03 00:00:00,1648944000000.0,0.000672,0.0007119,0.0006553,0.0006978,308155.5,1648958399999.0,209.54001491,1738.0,181776.7,124.05773538,0.0
2022-04-03 04:00:00,1648958400000.0,0.0007006,0.0007732,0.0006809,0.0007546,274741.4,1648972799999.0,200.96709054,2253.0,133130.3,97.3728311,0.0
2022-04-03 08:00:00,1648972800000.0,0.000754,0.0008,0.0007437,0.0007603,473060.1,1648987199999.0,365.00315007,2381.0,148565.9,114.31783157,0.0
2022-04-03 12:00:00,1648987200000.0,0.0007599,0.0007768,0.0006933,0.0007141,281981.7,1649001599999.0,203.50002417,1868.0,133595.8,96.28515319,0.0
2022-04-03 16:00:00,1649001600000.0,0.0007106,0.0007116,0.0006691,0.0006793,216711.8,1649015999999.0,147.84655309,1407.0,73408.9,50.07552452,0.0
