,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2022-01-01 00:00:00,1640995200000.0,14.619,14.871,14.619,14.761,515257.7,1641002399999.0,7605265.8717,12518.0,261999.6,3866254.8313,0.0
2022-01-01 02:00:00,1641002400000.0,14.758,14.835,14.706,14.742,327769.3,1641009599999.0,4841287.4523,6734.0,168276.6,2485425.0611,0.0
2022-01-01 04:00:00,1641009600000.0,14.741,14.9,14.528,14.766,391122.2,1641016799999.0,5751745.4661,8792.0,191877.0,2824298.8136,0.0
2022-01-01 06:00:00,1641016800000.0,14.769,14.872,14.702,14.751,308046.6,1641023999999.0,4550576.7656,7055.0,175876.4,2597504.5997,0.0
2022-01-01 08:00:00,1641024000000.0,14.751,14.769,14.561,14.628,289420.2,1641031199999.0,4241801.1287,6223.0,126225.3,1850328.6594,0.0
2022-01-01 10:00:00,1641031200000.0,14.626,14.713,14.43,14.444,447038.3,1641038399999.0,6501229.1615,10204.0,223691.9,3254216.2372,0.0
2022-01-01 12:00:00,1641038400000.0,14.444,14.847,14.441,14.663,422853.2,1641045599999.0,6197438.4831,9876.0,235664.1,3452352.3247,0.0
2022-01-01 14:00:00,1641045600000.0,14.664,14.763,14.517,14.599,518298.6,1641052799999.0,7581777.1372,9557.0,236051.6,3452320.3856,0.0
2022-01-01 16:00:00,1641052800000.0,14.6,15.031,14.599,15.026,598978.6,1641059999999.0,8869096.604,12777.0,343117.1,5083586.5497,0.0
2022-01-01 18:00:00,1641060000000.0,15.032,15.238,14.834,15.125,632427.4,1641067199999.0,9523166.3073,16847.0,318502.5,4796758.8749,0.0
2022-01-01 20:00:00,1641067200000.0,15.12,15.326,14.998,15.067,547034.0,1641074399999.0,8285045.3657,12985.0,273021.9,4135662.7496,0.0
2022-01-01 22:00:00,1641074400000.0,15.065,15.197,14.958,15.175,339863.3,1641081599999.0,5116381.6532,7847.0,189668.9,2854998.6527,0.0
2022-01-02 00:00:00,1641081600000.0,15.171,15.264,14.887,15.146,585541.4,1641088799999.0,8821189.3168,15412.0,284816.4,4291677.1929,0.0
2022-01-02 02:00:00,1641088800000.0,15.143,15.268,14.961,15.011,427561.4,1641095999999.0,6456186.4967,10129.0,205592.0,3106623.6188,0.0
2022-01-02 04:00:00,1641096000000.0,15.015,15.034,14.726,14.923,507616.1,1641103199999.0,7553525.2744,12085.0,242054.3,3601622.1547,0.0
