,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1596776125929521152,1596566485467820034,1669536069000.0,2022-11-27 13:31:09,+0530,,@tradertuur King,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,7,13,https://twitter.com/bobbybanzai/status/1596776125929521152,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'tradertuur', 'name': 'Arturo', 'id': '984906552304861184'}]",,,,
1,1594612384747880448,1594612306264162304,1669020193000.0,2022-11-21 14:13:13,+0530,,"I got England, Netherlands, Wales today",en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,1,14,https://twitter.com/bobbybanzai/status/1594612384747880448,[],[],0,,False,1,0,0,,None,,,,,,,[],,,,
2,1594612306264162304,1594612306264162304,1669020174000.0,2022-11-21 14:12:54,+0530,,Big week  And I'm not talking about crypto  https://t.co/raqCL0bN1Z,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,1,14,https://twitter.com/bobbybanzai/status/1594612306264162304,[],['https://pbs.twimg.com/media/FiEywf-XgAE2On0.jpg'],1,https://pbs.twimg.com/media/FiEywf-XgAE2On0.jpg,False,5,1,0,,None,,,,,,,[],,,,
3,1594397768197472257,1594392808093278208,1668969025000.0,2022-11-21 00:00:25,+0530,,@tradertuur Can’t win em all king,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,1,00,https://twitter.com/bobbybanzai/status/1594397768197472257,[],[],0,,False,3,1,0,,None,,,,,,,"[{'screen_name': 'tradertuur', 'name': 'Arturo', 'id': '984906552304861184'}]",,,,
4,1594362240823689222,1594361069539147778,1668960554000.0,2022-11-20 21:39:14,+0530,,@warobusiness Im confused,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,7,21,https://twitter.com/bobbybanzai/status/1594362240823689222,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'warobusiness', 'name': 'Waro', 'id': '355560008'}]",,,,
5,1594004337339965440,1593931736697966593,1668875223000.0,2022-11-19 21:57:03,+0530,,@hedgedhog7  https://t.co/92vvfbnwH7,qme,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,6,21,https://twitter.com/bobbybanzai/status/1594004337339965440,[],['https://pbs.twimg.com/media/Fh8KfrFX0AcXgkB.jpg'],1,https://pbs.twimg.com/media/Fh8KfrFX0AcXgkB.jpg,False,1,0,0,,None,,,,,,,[],,,,
6,1592909571936616448,1592901717129334788,1668614211000.0,2022-11-16 21:26:51,+0530,,@GCRClassic Manny opportunities will come 🤝,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,3,21,https://twitter.com/bobbybanzai/status/1592909571936616448,[],[],0,,False,7,1,1,https://twitter.com/bobbybanzai/status/1591080483416576000,None,,,,,,,"[{'screen_name': 'GCRClassic', 'name': 'GCR', 'id': '1484112393361891328'}]",,,,
7,1592131891649560577,1592131891649560577,1668428798000.0,2022-11-14 17:56:38,+0530,,"False alarm guys, Jeff is on our side  https://t.co/ilEnrU75Vy",en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,1,17,https://twitter.com/bobbybanzai/status/1592131891649560577,[],['https://pbs.twimg.com/media/FhhjaE6WQAAaUQu.png'],1,https://pbs.twimg.com/media/FhhjaE6WQAAaUQu.png,False,6,0,0,https://twitter.com/DeItaone/status/1592117260855943169,None,,,,,,,[],,,,
8,1591725787970953221,1591725613127458816,1668331975000.0,2022-11-13 15:02:55,+0530,,@PC_PR1NCIPAL 🤝,und,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,7,15,https://twitter.com/bobbybanzai/status/1591725787970953221,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'PC_PR1NCIPAL', 'name': 'PC Principal Inu', 'id': '1085046365523066880'}]",,,,
9,1591526569306378240,1591515196174274560,1668284477000.0,2022-11-13 01:51:17,+0530,,@Route2FI Enjoy sir,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,7,01,https://twitter.com/bobbybanzai/status/1591526569306378240,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'Route2FI', 'name': 'Route 2 FI', 'id': '1084397942319054850'}]",,,,
10,1591341121237565446,1591341121237565446,1668240263000.0,2022-11-12 13:34:23,+0530,,Hearing rumours Algod was the FTX hacker to shift attention away from him,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,6,13,https://twitter.com/bobbybanzai/status/1591341121237565446,[],[],0,,False,12,4,0,,None,,,,,,,[],,,,
11,1591201764291670016,1591200698536202246,1668207038000.0,2022-11-12 04:20:38,+0530,,@hyuktrades Peak male performance,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,6,04,https://twitter.com/bobbybanzai/status/1591201764291670016,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'hyuktrades', 'name': 'hyuk', 'id': '2566944355'}]",,,,
12,1591121438660075522,1347949787786706945,1668187887000.0,2022-11-11 23:01:27,+0530,,@coinmamba @SBF_FTX King,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,5,23,https://twitter.com/bobbybanzai/status/1591121438660075522,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'coinmamba', 'name': 'CoinMamba', 'id': '36691434'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}]",,,,
13,1591109511234097152,1591080483416576000,1668185043000.0,2022-11-11 22:14:03,+0530,,@middlebrainer Thank you sir,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,5,22,https://twitter.com/bobbybanzai/status/1591109511234097152,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'middlebrainer', 'name': 'middlebrainer', 'id': '1456337397185228804'}]",,,,
14,1591085441603801089,1591080483416576000,1668179304000.0,2022-11-11 20:38:24,+0530,,@XVS_XVS @GiganticRebirth @GCRClassic STFX.  Found the screenshot on twitter,en,[],[],1366160126344908803,1366160126344908803,bobbybanzai,Bobby,5,20,https://twitter.com/bobbybanzai/status/1591085441603801089,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'XVS_XVS', 'name': 'X VS (\U0001fae1,\U0001fae1)', 'id': '1363816064778395648'}, {'screen_name': 'GiganticRebirth', 'name': 'GCR', 'id': '1289071298556170240'}, {'screen_name': 'GCRClassic', 'name': 'GCR', 'id': '1484112393361891328'}]",,,,
