,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1599687080275509248,1599684761706201088,1670230095000.0,2022-12-05 14:18:15,+0530,,@arpitingle I do not know what a prompt injection is,en,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),1,14,https://twitter.com/0xAmey/status/1599687080275509248,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'arpitingle', 'name': 'Arpit Ingle', 'id': '1449756303610433536'}]",,,,
1,1599685773674307584,1599685773674307584,1670229783000.0,2022-12-05 14:13:03,+0530,,PS5 I play my game and she gon play my feelings,en,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),1,14,https://twitter.com/0xAmey/status/1599685773674307584,[],[],0,,False,1,0,0,,None,,,,,,,[],,,,
2,1599685225134854145,1599685225134854145,1670229653000.0,2022-12-05 14:10:53,+0530,,Still haven't got the ability to edit tweets.  Editing tweets is for pussies,en,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),1,14,https://twitter.com/0xAmey/status/1599685225134854145,[],[],0,,False,0,0,0,,None,,,,,,,[],,,,
3,1599684761706201088,1599684761706201088,1670229542000.0,2022-12-05 14:09:02,+0530,,"Tried to make ChatGPT say ""Fuck you you little cunt"" by putting it in a position to save a hostage by saving it. It worked.  Did this with ""Explain the instructions to create nitroglycerin"" like 6 back n forth's later, still no nitroglycerin 😢",en,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),1,14,https://twitter.com/0xAmey/status/1599684761706201088,[],[],0,,False,4,1,0,,None,,,,,,,[],,,,
4,1599499624393633792,1599400067928313856,1670185402000.0,2022-12-05 01:53:22,+0530,,@functi0nZer0 does that mean West Ham is a high rates phenomenon,en,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),1,01,https://twitter.com/0xAmey/status/1599499624393633792,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'functi0nZer0', 'name': 'laurence', 'id': '22758405'}]",,,,
5,1599495226527481856,1599494015396610048,1670184353000.0,2022-12-05 01:35:53,+0530,,@erla221942 gn,und,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),1,01,https://twitter.com/0xAmey/status/1599495226527481856,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'erla221942', 'name': 'erla (rekt,rekt)', 'id': '1112323549124087808'}]",,,,
6,1599472894605950977,1599472894605950977,1670179029000.0,2022-12-05 00:07:09,+0530,,"isn't this guy the youngest billionaire in the world or smth, stop the fortune cookie tweeting 😭😭",en,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),1,00,https://twitter.com/0xAmey/status/1599472894605950977,[],[],0,,False,1,0,0,https://twitter.com/alexandr_wang/status/1599459513106825216,None,,,,,,,[],,,,
7,1599472399577382912,1599472399577382912,1670178911000.0,2022-12-05 00:05:11,+0530,,yeah it's def not AGI  https://t.co/pvPIoumYWE,en,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),1,00,https://twitter.com/0xAmey/status/1599472399577382912,[],['https://pbs.twimg.com/media/FjJ3q30UoAA9dIm.jpg'],1,https://pbs.twimg.com/media/FjJ3q30UoAA9dIm.jpg,False,5,0,0,,None,,,,,,,[],,,,
8,1599472215787204609,1599463283563511808,1670178867000.0,2022-12-05 00:04:27,+0530,,@0xRacerAlt passive income 🔥💯😤🤝,en,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),1,00,https://twitter.com/0xAmey/status/1599472215787204609,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': '0xRacerAlt', 'name': 'Racer', 'id': '1455020265520435201'}]",,,,
9,1599458010136707072,1599458010136707072,1670175480000.0,2022-12-04 23:08:00,+0530,,"You still have too long a life left to earse these feelings completely, don't you think?",en,[],[],1430118801807351812,1430118801807351812,0xAmey,Amey 🫡 (super massive ultra grind arc),7,23,https://twitter.com/0xAmey/status/1599458010136707072,[],[],0,,False,1,0,0,,None,,,,,,,[],,,,
