,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1599827050382397441,1599827050382397441,1670263466000.0,2022-12-05 23:34:26,+0530,,gm  the world is better with you in it   (taking a break from twitter until 2023)   ❤️,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,23,https://twitter.com/sobylife/status/1599827050382397441,[],[],0,,False,41,8,0,,None,,,,,,,[],,,,
1,1599826832165335041,1599809526324027403,1670263414000.0,2022-12-05 23:33:34,+0530,,@notthreadguy The obvious giveaway that you don’t know me is “I love your threads”   Lmfaooo stfu you weren’t alive the last time I posted a thread Mfer,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,23,https://twitter.com/sobylife/status/1599826832165335041,[],[],0,,False,2,1,0,,None,,,,,,,"[{'screen_name': 'notthreadguy', 'name': 'ThreadGuy 👑', 'id': '1426732252768182281'}]",,,,
2,1599825404067708928,1599776211508506624,1670263074000.0,2022-12-05 23:27:54,+0530,,@dogoshii they’re so cozy ngl,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,23,https://twitter.com/sobylife/status/1599825404067708928,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'dogoshii', 'name': 'D⬢goshii', 'id': '1003777308686213129'}]",,,,
3,1599651066953752576,1599641429932126208,1670221509000.0,2022-12-05 11:55:09,+0530,,@timoshisuen stop it 😭,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,11,https://twitter.com/sobylife/status/1599651066953752576,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'timoshisuen', 'name': 'timsuen.eth', 'id': '181382059'}]",,,,
4,1599650730931281921,1599650730931281921,1670221428000.0,2022-12-05 11:53:48,+0530,,going to grow youtube and twitch; going to be a main focus for me in 2023   vtube soby 🫡,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,11,https://twitter.com/sobylife/status/1599650730931281921,[],[],0,,False,58,8,2,,None,,,,,,,[],,,,
5,1599593315259019266,1599591677429063681,1670207740000.0,2022-12-05 08:05:40,+0530,,@PovertyChargers @SharpFootball why not sean payton?,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,08,https://twitter.com/sobylife/status/1599593315259019266,[],[],0,,False,6,2,0,,None,,,,,,,"[{'screen_name': 'PovertyChargers', 'name': 'Da Bomb', 'id': '1584346199716421633'}, {'screen_name': 'SharpFootball', 'name': 'Warren Sharp', 'id': '68758745'}]",,,,
6,1599568342435909632,1599426456680923138,1670201786000.0,2022-12-05 06:26:26,+0530,,@BigSigmaSensei @DiscountGosling couldn’t be me,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,06,https://twitter.com/sobylife/status/1599568342435909632,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'BigSigmaSensei', 'name': 'Sigma San', 'id': '1482150476330192896'}, {'screen_name': 'DiscountGosling', 'name': 'Discount', 'id': '1176293728170008576'}]",,,,
7,1599542932519862272,1599542932519862272,1670195727000.0,2022-12-05 04:45:27,+0530,,Justin Herbert has 132 yards on 22 pass attempts. Joe Lombardi is a football terrorist.,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,04,https://twitter.com/sobylife/status/1599542932519862272,[],[],0,,False,9,0,0,,None,,,,,,,[],,,,
8,1599541954559488000,1599534045716627456,1670195494000.0,2022-12-05 04:41:34,+0530,,@muzkmuzkmuzk my brother can you please translate this for me,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,04,https://twitter.com/sobylife/status/1599541954559488000,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'muzkmuzkmuzk', 'name': 'MUZK. 黒い雨。CULT2 LVL000.', 'id': '2353406122'}]",,,,
9,1599535059618652160,1599466989789249536,1670193850000.0,2022-12-05 04:14:10,+0530,,@Jruffhouse never coping 👍🏾,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,04,https://twitter.com/sobylife/status/1599535059618652160,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'Jruffhouse', 'name': 'Zaid Kirdsey', 'id': '72201000'}]",,,,
10,1599534045716627456,1599534045716627456,1670193609000.0,2022-12-05 04:10:09,+0530,,I am once again reminding you that Porco Rosso is the best Ghibli film,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,04,https://twitter.com/sobylife/status/1599534045716627456,[],[],0,,False,30,13,1,,None,,,,,,,[],,,,
11,1599533238388916225,1599466989789249536,1670193416000.0,2022-12-05 04:06:56,+0530,,@Jruffhouse nope it’s porco russo,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,04,https://twitter.com/sobylife/status/1599533238388916225,[],[],0,,False,7,3,0,,None,,,,,,,"[{'screen_name': 'Jruffhouse', 'name': 'Zaid Kirdsey', 'id': '72201000'}]",,,,
12,1599497822264782848,1599283245098467328,1670184972000.0,2022-12-05 01:46:12,+0530,,@CardilloSamuel @Maximonee_ u already stole my heart tho,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,01,https://twitter.com/sobylife/status/1599497822264782848,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'CardilloSamuel', 'name': 'SamuelCardillo.eth - RTFKT', 'id': '345988272'}, {'screen_name': 'Maximonee_', 'name': 'Maximonee (🥚,\U0001fae1)', 'id': '1434697795139637248'}]",,,,
13,1599474711540686850,1599473498383998976,1670179462000.0,2022-12-05 00:14:22,+0530,,@benskaarphoto great seeing u,en,[],[],1081694326034391041,1081694326034391041,sobylife,"soby !finalform (💙,🧡)🐻⛓️",1,00,https://twitter.com/sobylife/status/1599474711540686850,[],[],0,,False,1,0,0,,None,,,,,,,"[{'screen_name': 'benskaarphoto', 'name': 'skaar', 'id': '1106388599510102016'}]",,,,
