,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1599882245728522240,1599807493818834955,1670276626000.0,2022-12-06 03:13:46,+0530,,"@fintechfrank wondered the same and outside of the obvious fraud angle, if you had an international entity and wanted to start up a US arm that was not directly owned by the intl entity (because that wouldn't fly)...funnel some loans through employees and now you have a diff beneficial owner?",en,[],[],15250501,15250501,juthica,juthica,2,03,https://twitter.com/juthica/status/1599882245728522240,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'fintechfrank', 'name': 'Frank Chaparro', 'id': '2933805082'}]",,,,
1,1599775461537550336,1599775461537550336,1670251167000.0,2022-12-05 20:09:27,+0530,,first you woo them then you bribe them then you threaten them then they turn on you,en,[],[],15250501,15250501,juthica,juthica,1,20,https://twitter.com/juthica/status/1599775461537550336,[],[],0,,False,10,2,0,,None,,,,,,,[],,,,
2,1599528238786957312,1599528238786957312,1670192224000.0,2022-12-05 03:47:04,+0530,,"you know how some people in crypto deliberately use twitter to talk up their book and shill their bags so you take everything with a grain of salt?   yeah that but for maxine waters, ackman, sbf, and pretty much anyone else",en,[],[],15250501,15250501,juthica,juthica,1,03,https://twitter.com/juthica/status/1599528238786957312,[],[],0,,False,30,4,3,,None,,,,,,,[],,,,
3,1599472628074369024,1599472628074369024,1670178965000.0,2022-12-05 00:06:05,+0530,,we stand on the shoulders of those who came before us  and we dig ourselves out of the holes of those who came before us  and sometimes we dig ourselves out of the holes of those who came after us,en,[],[],15250501,15250501,juthica,juthica,1,00,https://twitter.com/juthica/status/1599472628074369024,[],[],0,,False,13,3,1,,None,,,,,,,[],,,,
4,1599432900537372672,1599432900537372672,1670169494000.0,2022-12-04 21:28:14,+0530,,"""these rogue traders at alameda stole client money from FTX and siphoned billions of it to me through personal loans all without my knowledge""",en,[],[],15250501,15250501,juthica,juthica,7,21,https://twitter.com/juthica/status/1599432900537372672,[],[],0,,False,22,2,2,,None,,,,,,,[],,,,
5,1599362935108747266,1599362935108747266,1670152813000.0,2022-12-04 16:50:13,+0530,,in prior bear markets MSM and tradfi stopped talking about crypto at all   in this one they're still talking about it but have lost the plot   grass is always greener,en,[],[],15250501,15250501,juthica,juthica,7,16,https://twitter.com/juthica/status/1599362935108747266,[],[],0,,False,10,0,0,,None,,,,,,,[],,,,
6,1599071733893373952,1599071733893373952,1670083385000.0,2022-12-03 21:33:05,+0530,,to lose $10B trading crypto requires such statistically significant incompetence that it would be alpha in and of itself   fraud and theft def an easier explanation,en,[],[],15250501,15250501,juthica,juthica,6,21,https://twitter.com/juthica/status/1599071733893373952,[],[],0,,False,44,8,3,,None,,,,,,,[],,,,
7,1599006922451038209,1599006922451038209,1670067933000.0,2022-12-03 17:15:33,+0530,,"SBF claims the personal loans were to reinvest in the business. but under what circumstances does it make sense for a company to reinvest via personal loan rather than directly, unless to obfuscate source of funds or something",en,[],[],15250501,15250501,juthica,juthica,6,17,https://twitter.com/juthica/status/1599006922451038209,[],[],0,,False,109,11,6,,None,,,,,,,[],,,,
8,1598796045471068160,1598796045471068160,1670017656000.0,2022-12-03 03:17:36,+0530,,one of the craziest parts of this is that it seems like the risk engine that he constantly bragged about basically reduces down to just stuffing alameda with underwater positions,en,[],[],15250501,15250501,juthica,juthica,6,03,https://twitter.com/juthica/status/1598796045471068160,[],[],0,,False,29,7,4,,None,,,,,,,[],,,,
9,1598732715578331145,1598732715578331145,1670002557000.0,2022-12-02 23:05:57,+0530,,so alameda really lost $1B on mobilecoin in april 2021 and then the same thing happened with luna which was more than a year later?  at this rate $10B will seem low,en,[],[],15250501,15250501,juthica,juthica,5,23,https://twitter.com/juthica/status/1598732715578331145,[],[],0,,False,55,1,5,,None,,,,,,,[],,,,
