,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
0,1599889067834978305,1599867789740646400,1670278252000.0,2022-12-06 03:40:52,+0530,,@SavageCharts 🤔🤣,und,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,03,https://twitter.com/CryptoTony__/status/1599889067834978305,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'SavageCharts', 'name': 'Savage Charts', 'id': '1130997943153111040'}]",,,,
1,1599885785976557568,1599885785976557568,1670277470000.0,2022-12-06 03:27:50,+0530,,Goodnight legends   My thoughts tonight are with a close bro of mine tonight ❤️ Always remember to be there for those who are there for you ..,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,03,https://twitter.com/CryptoTony__/status/1599885785976557568,[],[],0,,False,38,9,1,,None,,,,,,,[],,,,
2,1599883562039197696,1599883562039197696,1670276940000.0,2022-12-06 03:19:00,+0530,,"Not sure who of you are into channels, but look at this absolute beauty that the #Dollar / $DXY is following perfectly 👇  https://t.co/glnBGmaUTo",en,['dollar'],['dxy'],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,03,https://twitter.com/CryptoTony__/status/1599883562039197696,[],['https://pbs.twimg.com/media/FjPQmlKWIAA16Z5.jpg'],1,https://pbs.twimg.com/media/FjPQmlKWIAA16Z5.jpg,False,40,6,5,,None,,,,,,,[],,,,
3,1599880085703573504,1599880085703573504,1670276111000.0,2022-12-06 03:05:11,+0530,,“ Over $645 billion was wiped out from the US stock market today “  Crazy how early the #Crypto market is when looking at the Market Cap differences,en,['crypto'],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,03,https://twitter.com/CryptoTony__/status/1599880085703573504,[],[],0,,False,61,13,4,,None,,,,,,,[],,,,
4,1599871985927876608,1599871985927876608,1670274180000.0,2022-12-06 02:33:00,+0530,,"Looking to release something soon for those who are rushed for time in these markets and need quick, fast updates on technicals and fundamentals 👇  Sound good legends 👀",en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,02,https://twitter.com/CryptoTony__/status/1599871985927876608,[],[],0,,False,98,8,3,,None,,,,,,,[],,,,
5,1599867789740646400,1599867789740646400,1670273179000.0,2022-12-06 02:16:19,+0530,,The next #Bitcoin halving is   480 days away 👇What price do you think Bitcoin will be then legends,en,['bitcoin'],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,02,https://twitter.com/CryptoTony__/status/1599867789740646400,[],[],0,,False,64,26,2,,None,,,,,,,[],,,,
6,1599862815157723138,1599769924167438337,1670271993000.0,2022-12-06 01:56:33,+0530,,@AltCryptoTalk Looks like PokemonGo 🙃,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,01,https://twitter.com/CryptoTony__/status/1599862815157723138,[],[],0,,False,3,1,0,,None,,,,,,,"[{'screen_name': 'AltCryptoTalk', 'name': 'AltCryptoTalk 📈', 'id': '1360155409856798720'}]",,,,
7,1599858899674402841,1599858899674402841,1670271060000.0,2022-12-06 01:41:00,+0530,,Sometimes trying to pick the best investment feels like playing this classic 😂  https://t.co/PB0sh5Wlnz,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,01,https://twitter.com/CryptoTony__/status/1599858899674402841,[],['https://pbs.twimg.com/media/FjPM75HXEAcKVb3.jpg'],1,https://pbs.twimg.com/media/FjPM75HXEAcKVb3.jpg,False,99,13,2,,None,,,,,,,[],,,,
8,1599849808092876801,1599843902722539521,1670268892000.0,2022-12-06 01:04:52,+0530,,@Gligor1984 👌,und,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,01,https://twitter.com/CryptoTony__/status/1599849808092876801,[],[],0,,False,0,0,0,,None,,,,,,,"[{'screen_name': 'Gligor1984', 'name': 'Gligor', 'id': '1359089522521341958'}]",,,,
9,1599849084772155392,1599735695093833728,1670268720000.0,2022-12-06 01:02:00,+0530,,@PeterAHolak @MartiniGuyYT @rovercrc Clowns supporting clowns,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,01,https://twitter.com/CryptoTony__/status/1599849084772155392,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'PeterAHolak', 'name': 'Allthesmoke2', 'id': '1470985621900447747'}, {'screen_name': 'MartiniGuyYT', 'name': 'That Martini Guy ₿', 'id': '782946231551131648'}, {'screen_name': 'rovercrc', 'name': 'Crypto Rover', 'id': '1353384573435056128'}]",,,,
10,1599849023359225857,1599843902722539521,1670268705000.0,2022-12-06 01:01:45,+0530,,@Gligor1984 2 accounts mate,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,01,https://twitter.com/CryptoTony__/status/1599849023359225857,[],[],0,,False,1,1,0,,None,,,,,,,"[{'screen_name': 'Gligor1984', 'name': 'Gligor', 'id': '1359089522521341958'}]",,,,
11,1599848980589862912,1599848980589862912,1670268695000.0,2022-12-06 01:01:35,+0530,,$ARC / $USD / @DeFi_ARC - Update   Holding up very well since we broke the down trend line violently. Targeting the highs at 0.0135 👌  https://t.co/yV3kDUQHsK,en,[],"['arc', 'usd']",893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,01,https://twitter.com/CryptoTony__/status/1599848980589862912,[],['https://pbs.twimg.com/media/FjPNyuqWAAEOqiT.jpg'],1,https://pbs.twimg.com/media/FjPNyuqWAAEOqiT.jpg,False,51,8,14,,None,,,,,,,[],,,,
12,1599848462740205569,1599735695093833728,1670268571000.0,2022-12-06 00:59:31,+0530,,@MartiniGuyYT @rovercrc 🤣,und,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,00,https://twitter.com/CryptoTony__/status/1599848462740205569,[],[],0,,False,12,2,0,,None,,,,,,,"[{'screen_name': 'MartiniGuyYT', 'name': 'That Martini Guy ₿', 'id': '782946231551131648'}, {'screen_name': 'rovercrc', 'name': 'Crypto Rover', 'id': '1353384573435056128'}]",,,,
13,1599843902722539521,1599843902722539521,1670267484000.0,2022-12-06 00:41:24,+0530,,$BTC / $USD - Update   Hedging short on a long position is always a good tactic to help mitigate risk. Now let's see what we have in store if we remain below the mid-range now  https://t.co/85rFJSxH1U,en,[],"['btc', 'usd']",893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,2,00,https://twitter.com/CryptoTony__/status/1599843902722539521,[],['https://pbs.twimg.com/media/FjPJXaQXEBQzrCH.jpg'],1,https://pbs.twimg.com/media/FjPJXaQXEBQzrCH.jpg,False,77,10,2,,None,,,,,,,[],,,,
14,1599828350109122561,1599758085853048833,1670263776000.0,2022-12-05 23:39:36,+0530,,@devchart @SpitfireTraders Oh my 😂😂😂👌,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,1,23,https://twitter.com/CryptoTony__/status/1599828350109122561,[],[],0,,False,3,0,0,,None,,,,,,,"[{'screen_name': 'devchart', 'name': 'Devchart 👨🏻\u200d💻', 'id': '1078362309687472134'}, {'screen_name': 'SpitfireTraders', 'name': 'Spitfire Traders', 'id': '1359887356791312386'}]",,,,
15,1599828282576236544,1599828282576236544,1670263760000.0,2022-12-05 23:39:20,+0530,,"$ETH / $USD - Lower time frame update   For those who like my detailed EW posts, here is one on #Ethereum   I do feel we should only be looking to short if we lose that swing low and then short the lower high. Unless we lose the swing low marked i remain long  https://t.co/xtB2IUMOZ9",en,['ethereum'],"['eth', 'usd']",893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,1,23,https://twitter.com/CryptoTony__/status/1599828282576236544,[],['https://pbs.twimg.com/media/FjO7Ce2XoAAWKMf.jpg'],1,https://pbs.twimg.com/media/FjO7Ce2XoAAWKMf.jpg,False,77,16,4,,None,,,,,,,[],,,,
16,1599827916799344640,1599795996212744199,1670263673000.0,2022-12-05 23:37:53,+0530,,"@PeregrineBTC @rasu_eth AHH what have I done 😂 Nothing malicious intended, but I don't understand pretending to people their fake earnings. Just be yourself and be humble. No one cares if you make millions or not",en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,1,23,https://twitter.com/CryptoTony__/status/1599827916799344640,[],[],0,,False,20,5,0,,None,,,,,,,"[{'screen_name': 'PeregrineBTC', 'name': 'Crypto Falcon', 'id': '1480251903758016513'}, {'screen_name': 'rasu_eth', 'name': 'Rasu 🦇🔊', 'id': '1424979471241785358'}]",,,,
17,1599825628831748097,1599795996212744199,1670263127000.0,2022-12-05 23:28:47,+0530,,@FernandoRuiz_ @PeregrineBTC @rasu_eth Assume so lol,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,1,23,https://twitter.com/CryptoTony__/status/1599825628831748097,[],[],0,,False,2,0,0,,None,,,,,,,"[{'screen_name': 'FernandoRuiz_', 'name': 'Fernando ☊', 'id': '147319130'}, {'screen_name': 'PeregrineBTC', 'name': 'Crypto Falcon', 'id': '1480251903758016513'}, {'screen_name': 'rasu_eth', 'name': 'Rasu 🦇🔊', 'id': '1424979471241785358'}]",,,,
18,1599820671516712962,1599795996212744199,1670261945000.0,2022-12-05 23:09:05,+0530,,@PeregrineBTC Who is telling the truth lol @rasu_eth  https://t.co/nUfRiAsdQ1,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,1,23,https://twitter.com/CryptoTony__/status/1599820671516712962,[],['https://pbs.twimg.com/media/FjO0apXXkAE22yq.jpg'],1,https://pbs.twimg.com/media/FjO0apXXkAE22yq.jpg,False,132,40,2,,None,,,,,,,"[{'screen_name': 'PeregrineBTC', 'name': 'Crypto Falcon', 'id': '1480251903758016513'}]",,,,
19,1599815519833821185,1599758085853048833,1670260717000.0,2022-12-05 22:48:37,+0530,,@SpitfireTraders If people follow anything he tweets .. well I have no words,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,1,22,https://twitter.com/CryptoTony__/status/1599815519833821185,[],[],0,,False,9,3,0,,None,,,,,,,"[{'screen_name': 'SpitfireTraders', 'name': 'Spitfire Traders', 'id': '1359887356791312386'}]",,,,
20,1599806433280679945,1599806433280679945,1670258551000.0,2022-12-05 22:12:31,+0530,,I can’t be the only one to get this a lot on Twitter when stumbling across a few charts  and comments 🤣  https://t.co/aIoHIA4VMx,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,1,22,https://twitter.com/CryptoTony__/status/1599806433280679945,[],['https://pbs.twimg.com/media/FjOneHAWIAIzpVD.jpg'],1,https://pbs.twimg.com/media/FjOneHAWIAIzpVD.jpg,False,116,19,4,,None,,,,,,,[],,,,
21,1599801582022819848,1599801582022819848,1670257394000.0,2022-12-05 21:53:14,+0530,,Trap the longs and dump it   Simple plan over the next few weeks to trade cautiously and still within the bear market rules   Long the scalps up and look to trigger shorts into major resistance / supply zones,en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,1,21,https://twitter.com/CryptoTony__/status/1599801582022819848,[],[],0,,False,117,11,7,,None,,,,,,,[],,,,
22,1599801521608294401,1599801521608294401,1670257380000.0,2022-12-05 21:53:00,+0530,,"Christmas in 20 days ‼️  Cannot pretend I am not excited, I am like a kid at Christmas 🎄 Anyone else 👀",en,[],[],893111826254356481,893111826254356481,CryptoTony__,Crypto Tony,1,21,https://twitter.com/CryptoTony__/status/1599801521608294401,[],[],0,,False,88,26,2,,None,,,,,,,[],,,,
